Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Age,Customer_Tenure,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Campaign_Acceptance,Avg_Spending_Per_Purchase,Digital_Engagement,Deal_Dependency,Education_Encoded,Marital_Divorced,Marital_Married,Marital_Other,Marital_Single,Marital_Together,Marital_Widowed,Channel_Catalog,Channel_None,Channel_Store,Channel_Web,Product_FishProducts,Product_Fruits,Product_GoldProds,Product_MeatProducts,Product_SweetProducts,Product_Wines,Customer_Activity_Level_Encoded
34053.0,14,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,0,58,5071,1,3,103,7,0,14.714285714285714,11,0.14285714285714285,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
38196.0,20,30,0,11,0,0,3,3,2,0,4,5,0,0,0,0,0,0,0,55,4486,2,4,44,9,0,4.888888888888889,7,0.3333333333333333,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
59412.0,56,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,0,75,4485,0,2,406,15,0,27.066666666666666,7,0.06666666666666667,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
70924.0,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,61,4497,0,2,1363,20,1,68.15,9,0.05,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
54165.0,72,127,4,73,15,6,11,1,2,1,7,2,0,0,0,0,0,0,0,57,4811,0,2,236,11,0,21.454545454545453,4,0.09090909090909091,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
32300.0,1,13,3,6,6,5,6,1,1,0,3,8,0,0,0,0,0,0,0,53,4956,1,3,39,5,0,7.8,9,0.2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
20180.0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,50,4908,0,1,137,8,0,17.125,9,0.125,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
34961.0,77,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,0,53,4424,1,3,79,10,0,7.9,10,0.3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
28440.0,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0,52,4771,1,3,63,6,0,10.5,10,0.16666666666666666,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
64504.0,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,0,1,73,4896,3,5,1314,25,1,52.56,18,0.28,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
33564.0,51,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,0,60,4419,1,3,71,6,0,11.833333333333334,6,0.16666666666666666,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
17345.0,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0,48,5017,1,3,58,7,0,8.285714285714286,10,0.2857142857142857,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
56320.0,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,0,59,4861,1,3,702,21,0,33.42857142857143,9,0.14285714285714285,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
28647.0,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,0,1,48,4726,1,2,94,7,2,13.428571428571429,9,0.14285714285714285,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
15038.0,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,0,39,4930,1,2,80,7,0,11.428571428571429,11,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
32173.0,0,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,0,68,4746,1,2,22,5,0,4.4,5,0.2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
68316.0,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,0,62,5016,1,3,1211,32,0,37.84375,16,0.15625,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
74538.0,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,1,55,4779,0,2,1461,22,2,66.4090909090909,11,0.045454545454545456,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2
91700.0,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,0,1,55,4942,0,1,1968,20,1,98.4,11,0.05,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
68695.0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,57,4418,0,2,1091,16,0,68.1875,6,0.0625,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2
31056.0,99,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,0,49,4937,1,3,55,5,0,11.0,9,0.2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
79593.0,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,53,4462,0,2,1366,19,1,71.89473684210526,7,0.05263157894736842,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
28071.0,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,0,46,5083,0,1,313,13,0,24.076923076923077,13,0.15384615384615385,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
37334.0,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,0,68,4537,2,4,62,11,0,5.636363636363637,7,0.36363636363636365,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
46423.0,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,54,4698,2,3,92,9,0,10.222222222222221,9,0.3333333333333333,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
37126.0,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,0,1,55,4505,1,3,72,6,2,12.0,7,0.16666666666666666,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
47703.0,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,0,73,4810,1,3,655,21,0,31.19047619047619,11,0.19047619047619047,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
61180.0,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,0,67,4481,1,3,704,18,1,39.111111111111114,8,0.1111111111111111,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
38998.0,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,0,72,5017,2,4,54,8,0,6.75,10,0.375,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8028.0,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,0,35,5063,0,1,178,16,0,11.125,19,0.9375,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
76081.0,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,64,4451,0,2,1033,14,1,73.78571428571429,6,0.07142857142857142,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
34728.0,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,1,40,4748,1,3,36,5,1,7.2,7,0.2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
33168.0,0,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,0,61,5038,1,2,122,10,0,12.2,9,0.3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
33585.0,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,0,60,4691,1,3,122,7,0,17.428571428571427,6,0.14285714285714285,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
77037.0,3,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,0,66,4673,1,3,1123,27,0,41.592592592592595,10,0.037037037037037035,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
35196.0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,1,42,5007,1,3,497,18,1,27.61111111111111,14,0.3333333333333333,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
44529.0,98,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,0,60,4773,1,3,691,25,1,27.64,11,0.24,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
70924.0,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,61,4497,0,2,1363,20,1,68.15,9,0.05,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
28764.0,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,0,60,4438,2,4,12,4,1,3.0,9,0.25,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
69098.0,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,0,77,4912,0,2,2440,25,0,97.6,12,0.04,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25959.0,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,1,56,4914,2,3,56,7,1,8.0,7,0.2857142857142857,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
27100.0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,43,4864,1,3,37,5,0,7.4,8,0.2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
70596.0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,41,5046,0,1,968,21,0,46.095238095238095,5,0.047619047619047616,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
42557.0,98,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,0,52,5083,1,3,270,15,0,18.0,14,0.26666666666666666,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
53312.0,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,0,75,4738,0,2,278,12,0,23.166666666666668,12,0.08333333333333333,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
72228.0,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,0,74,4993,0,1,1250,22,0,56.81818181818182,9,0.045454545454545456,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
67605.0,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0,39,4869,0,2,938,17,0,55.1764705882353,3,0.058823529411764705,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
62845.0,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,0,77,5050,2,4,1178,28,1,42.07142857142857,11,0.39285714285714285,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
65196.0,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,0,68,4753,2,4,1155,26,1,44.42307692307692,12,0.07692307692307693,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
42000.0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,39,4949,0,1,653,20,1,32.65,10,0.1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2
35860.0,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,53,4455,2,3,49,6,1,8.166666666666666,6,0.3333333333333333,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
65526.0,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,62,4493,1,3,506,17,0,29.764705882352942,6,0.058823529411764705,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
16860.0,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,0,65,5069,2,4,38,8,0,4.75,8,0.375,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
83528.0,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,1,34,4473,0,1,1650,23,3,71.73913043478261,5,0.043478260869565216,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2
64176.0,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,0,61,5109,1,2,1826,33,0,55.333333333333336,14,0.24242424242424243,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
22304.0,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0,70,5108,0,1,18,4,0,4.5,9,0.25,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
67023.0,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,0,48,4531,0,2,906,24,0,37.75,5,0.041666666666666664,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32892.0,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,55,4449,1,3,46,8,0,5.75,11,0.25,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
70713.0,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,0,60,4987,1,3,1477,25,0,59.08,8,0.24,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2
59925.0,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0,71,4990,1,3,766,23,0,33.30434782608695,15,0.13043478260869565,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
39722.0,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,0,73,4539,1,3,47,7,0,6.714285714285714,7,0.2857142857142857,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
46610.0,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,0,68,4760,0,2,467,14,0,33.357142857142854,12,0.07142857142857142,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
88347.0,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0,65,4775,0,2,2116,21,1,100.76190476190476,5,0.047619047619047616,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
87171.0,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,0,45,4838,0,2,1298,25,2,51.92,8,0.04,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
26907.0,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,50,4727,2,4,22,6,0,3.6666666666666665,8,0.3333333333333333,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
50014.0,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0,58,4572,1,2,396,15,0,26.4,9,0.13333333333333333,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2
41014.0,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,0,48,4847,1,3,20,4,0,5.0,8,0.25,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
66294.0,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,0,61,4518,0,1,967,13,0,74.38461538461539,6,0.07692307692307693,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
36715.0,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,1,55,5003,1,3,357,19,1,18.789473684210527,16,0.3157894736842105,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
79456.0,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,1,70,5090,0,2,1401,16,1,87.5625,8,0.0625,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
40479.0,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,44,4730,1,3,15,4,0,3.75,4,0.25,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
75345.0,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,1,56,4926,0,1,2087,20,2,104.35,8,0.05,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2
54233.0,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,0,49,4924,1,3,981,26,0,37.73076923076923,19,0.15384615384615385,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
24163.0,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,0,56,4674,2,3,17,6,0,2.8333333333333335,5,0.3333333333333333,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
84460.0,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,1,68,4955,0,2,523,22,5,23.772727272727273,14,0.0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
43776.0,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0,43,4471,1,3,23,4,0,5.75,7,0.25,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
71691.0,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,1,68,4518,0,1,1192,17,1,70.11764705882354,6,0.058823529411764705,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2
85844.0,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0,53,4445,0,2,1958,20,1,97.9,8,0.05,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39190.0,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0,52,4478,1,2,133,9,0,14.777777777777779,7,0.2222222222222222,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
71367.0,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,67,4724,0,2,777,17,0,45.705882352941174,6,0.058823529411764705,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2
38578.0,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,0,54,4786,2,3,73,9,0,8.11111111111111,11,0.3333333333333333,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
57236.0,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,0,61,4523,2,4,121,10,0,12.1,5,0.3,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
61825.0,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,47,4740,1,2,424,15,0,28.266666666666666,8,0.06666666666666667,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
79803.0,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,68,4441,1,2,868,13,0,66.76923076923077,5,0.07692307692307693,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
80910.0,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,0,40,5020,0,1,756,15,0,50.4,4,0.06666666666666667,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
27590.0,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,44,4846,1,3,12,4,0,3.0,8,0.25,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
56775.0,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,47,4957,1,3,937,25,0,37.48,10,0.08,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
83829.0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,51,4678,0,1,1862,17,4,109.52941176470588,5,0.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
54210.0,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,0,47,4819,1,3,367,14,0,26.214285714285715,9,0.14285714285714285,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
38508.0,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,0,40,4745,1,3,443,20,0,22.15,15,0.3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
53187.0,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0,56,4660,1,3,267,13,0,20.53846153846154,9,0.15384615384615385,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
30023.0,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,54,4511,1,3,61,6,0,10.166666666666666,10,0.16666666666666666,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
76045.0,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0,66,4640,0,1,1323,21,1,63.0,6,0.047619047619047616,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
50870.0,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,74,4424,1,3,63,6,0,10.5,7,0.16666666666666666,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
15315.0,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,56,4744,0,2,64,8,0,8.0,7,0.25,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
65463.0,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,0,52,4564,1,3,562,19,1,29.57894736842105,11,0.10526315789473684,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
66480.0,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,0,61,4443,2,4,312,19,0,16.42105263157895,8,0.3684210526315789,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
76773.0,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0,72,4903,0,1,1156,16,0,72.25,3,0.0625,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
81698.0,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,1,43,4899,0,1,1104,16,2,69.0,13,0.0625,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2
54466.0,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,53,4554,2,3,16,4,0,4.0,6,0.25,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
98777.0,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,66,4546,0,1,2008,19,1,105.6842105263158,5,0.0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2
16269.0,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,0,42,4717,1,2,44,9,0,4.888888888888889,11,0.3333333333333333,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
71819.0,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,0,55,4719,1,3,1574,14,2,112.42857142857143,9,0.21428571428571427,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
33569.0,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,1,43,4670,1,3,63,5,2,12.6,9,0.2,4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
36262.0,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,1,43,4696,0,2,426,12,2,35.5,9,0.08333333333333333,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
22634.0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,60,4943,0,2,96,6,0,16.0,10,0.16666666666666666,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
47025.0,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,0,48,4704,1,3,635,23,0,27.608695652173914,20,0.21739130434782608,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
70566.0,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,0,58,4680,1,2,757,22,0,34.40909090909091,9,0.09090909090909091,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2
31605.0,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,0,47,4998,1,3,125,9,0,13.88888888888889,9,0.2222222222222222,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
52034.0,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,0,53,4822,2,3,332,16,0,20.75,11,0.3125,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
48526.0,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,47,4601,1,2,135,8,0,16.875,5,0.125,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
46734.0,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,0,72,5002,1,3,330,14,0,23.571428571428573,13,0.14285714285714285,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
39552.0,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,1,64,4972,2,3,384,20,1,19.2,14,0.35,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
86358.0,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,0,60,5104,2,3,1722,18,0,95.66666666666667,13,0.2222222222222222,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
46931.0,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0,49,4480,3,5,78,7,0,11.142857142857142,4,0.2857142857142857,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
16581.0,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,0,41,4947,0,1,24,4,0,6.0,4,0.25,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
63998.0,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,1,74,4605,0,1,1168,25,1,46.72,11,0.04,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
67381.0,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,0,75,4944,1,3,957,17,1,56.294117647058826,9,0.23529411764705882,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25930.0,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,59,4676,2,3,15,4,0,3.75,8,0.25,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
42693.0,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,0,48,4436,1,3,57,5,0,11.4,6,0.2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
85606.0,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,0,50,5008,1,3,1956,24,1,81.5,9,0.08333333333333333,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
72903.0,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,1,41,4657,0,1,2013,21,4,95.85714285714286,11,0.047619047619047616,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
49669.0,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,0,52,4450,1,3,326,14,0,23.285714285714285,11,0.14285714285714285,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
36778.0,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0,58,5107,2,4,77,9,0,8.555555555555555,12,0.3333333333333333,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
