ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Enrollment_Year,Enrollment_Month,Enrollment_Day,Age,Customer_Age,Customer_Tenure,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Campaign_Acceptance,Avg_Spending_Per_Purchase,Digital_Engagement,Deal_Dependency,Preferred_Shopping_Channel,Product_Preference,Customer_Activity_Level
195,1972,Graduation,Single,38808.0,1,0,2012-08-26,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,3,11,1,2012,8,26,54,54,5086,1,2,246,14,2,17.571428571428573,13,0.2857142857142857,Web,Wines,Medium
635,1966,Master,Married,57183.0,1,1,2013-03-19,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,3,11,0,2013,3,19,60,60,4881,2,4,610,25,0,24.4,17,0.32,Web,Wines,Medium
7527,1968,Master,Divorced,23748.0,1,0,2012-11-21,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,2012,11,21,58,58,4999,1,2,76,9,0,8.444444444444445,10,0.3333333333333333,Store,MeatProducts,Low
10319,1971,Graduation,Married,66303.0,0,1,2013-02-26,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,3,11,0,2013,2,26,55,55,4902,1,3,1286,22,1,58.45454545454545,11,0.18181818181818182,Store,Wines,Medium
2296,1975,Master,Married,37368.0,1,0,2013-12-16,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,3,11,0,2013,12,16,51,51,4609,1,3,30,4,1,7.5,7,0.25,Store,MeatProducts,Medium
10637,1964,Graduation,Married,40800.0,1,2,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,3,11,0,2013,1,1,62,62,4958,3,5,99,8,0,12.375,10,0.25,Web,SweetProducts,Low
2931,1978,Graduation,Divorced,71847.0,0,0,2012-09-21,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,3,11,0,2012,9,21,48,48,5060,0,1,1192,22,1,54.18181818181818,9,0.0,Store,Wines,Low
907,1975,Graduation,Married,46149.0,0,1,2013-11-29,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,3,11,0,2013,11,29,51,51,4626,1,3,362,18,0,20.11111111111111,10,0.2777777777777778,Store,Wines,Medium
3698,1983,Graduation,Together,78687.0,0,0,2012-08-09,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,3,11,1,2012,8,9,43,43,5103,0,2,2130,19,2,112.10526315789474,6,0.05263157894736842,Store,Wines,High
9516,1971,2n Cycle,Divorced,49118.0,0,0,2012-08-18,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,3,11,1,2012,8,18,55,55,5094,0,1,1229,28,3,43.892857142857146,16,0.07142857142857142,Store,Wines,Low
679,1957,PhD,Married,37633.0,1,1,2012-09-20,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,3,11,0,2012,9,20,69,69,5061,2,4,38,6,0,6.333333333333333,10,0.3333333333333333,Store,MeatProducts,Medium
7384,1951,Master,Together,39767.0,0,0,2013-07-21,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,3,11,0,2013,7,21,75,75,4757,0,2,485,17,0,28.529411764705884,15,0.11764705882352941,Web,MeatProducts,High
5043,1951,Basic,Married,26997.0,0,0,2012-11-05,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,3,11,0,2012,11,5,75,75,5015,0,2,434,13,0,33.38461538461539,11,0.15384615384615385,Store,GoldProds,Low
5267,1970,Graduation,Divorced,33986.0,1,0,2013-03-14,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2013,3,14,56,56,4886,1,2,44,5,0,8.8,8,0.2,Store,MeatProducts,Medium
339,1972,PhD,Married,57091.0,0,1,2012-11-23,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,3,11,1,2012,11,23,54,54,4997,1,3,496,18,2,27.555555555555557,16,0.1111111111111111,Web,Wines,Low
2516,1969,2n Cycle,Married,46831.0,1,1,2013-06-08,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,3,11,0,2013,6,8,57,57,4800,2,4,78,7,0,11.142857142857142,5,0.2857142857142857,Catalog,GoldProds,Low
9010,1972,Master,Married,83151.0,0,0,2013-02-10,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,3,11,1,2013,2,10,54,54,4918,0,2,2346,23,4,102.0,7,0.043478260869565216,Store,Wines,Low
378,1971,Graduation,Married,52531.0,0,0,2012-12-30,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,3,11,0,2012,12,30,55,55,4960,0,2,794,21,0,37.80952380952381,13,0.09523809523809523,Store,Wines,Low
4808,1956,Graduation,Married,15759.0,0,0,2013-09-05,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2013,9,5,70,70,4711,0,2,17,4,0,4.25,8,0.25,Store,FishProducts,Medium
5068,1971,Graduation,Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,2013,7,31,55,55,4747,1,2,26,5,0,5.2,11,0.2,Web,Wines,Low
7628,1973,2n Cycle,Married,43050.0,1,0,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,2014,3,18,53,53,4517,1,3,76,8,0,9.5,7,0.25,Store,Wines,Medium
7128,1977,PhD,Single,42997.0,1,1,2013-12-07,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2013,12,7,49,49,4618,2,3,15,4,0,3.75,8,0.25,Store,MeatProducts,Low
2811,1963,PhD,Single,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,2014,4,12,63,63,4492,2,3,62,7,0,8.857142857142858,5,0.2857142857142857,Store,Wines,Medium
3551,1954,Master,Together,60033.0,0,1,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,3,11,0,2014,3,29,72,72,4506,1,3,198,10,0,19.8,4,0.2,Store,Wines,Medium
1663,1978,PhD,Together,34043.0,1,0,2013-10-25,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,3,11,0,2013,10,25,48,48,4661,1,3,49,5,0,9.8,11,0.2,Web,Wines,Low
5543,1966,Graduation,Together,57811.0,0,1,2013-06-24,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,3,11,0,2013,6,24,60,60,4784,1,3,802,25,1,32.08,12,0.2,Store,Wines,Medium
1577,1946,Graduation,Married,78569.0,0,0,2014-02-19,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,3,11,1,2014,2,19,80,80,4544,0,2,1736,15,2,115.73333333333333,5,0.06666666666666667,Catalog,MeatProducts,High
10641,1978,Graduation,Single,7500.0,1,1,2012-12-27,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,3,11,0,2012,12,27,48,48,4963,2,3,57,10,0,5.7,8,0.4,Store,GoldProds,Medium
5336,1971,Master,Together,117418.0,1,0,2013-06-04,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,3,11,0,2013,6,4,55,55,4804,1,3,59,2,0,29.5,2,0.0,Web,Wines,Medium
6024,1953,Graduation,Together,94384.0,0,0,2013-03-04,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,3,11,1,2013,3,4,73,73,4896,0,2,2302,18,4,127.88888888888889,7,0.0,Catalog,Wines,Low
1878,1985,2n Cycle,Married,23148.0,0,0,2014-02-18,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,3,11,0,2014,2,18,41,41,4545,0,2,37,6,0,6.166666666666667,9,0.16666666666666666,Store,GoldProds,Low
3099,1970,Graduation,Divorced,44267.0,1,1,2013-02-25,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,3,11,0,2013,2,25,56,56,4903,2,3,310,16,0,19.375,14,0.3125,Web,Wines,Medium
6055,1979,Graduation,Married,71626.0,0,0,2012-11-01,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,3,11,0,2012,11,1,47,47,5019,0,2,1305,19,1,68.6842105263158,8,0.05263157894736842,Store,Wines,Low
5841,1966,Graduation,Together,60894.0,0,1,2013-06-28,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,3,11,0,2013,6,28,60,60,4780,1,3,832,26,0,32.0,17,0.19230769230769232,Web,Wines,Low
3972,1976,Graduation,Together,50200.0,1,1,2013-04-03,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,3,11,0,2013,4,3,50,50,4866,2,4,401,19,0,21.105263157894736,15,0.3157894736842105,Web,Wines,Low
4394,1965,PhD,Married,81051.0,0,0,2014-05-23,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,3,11,0,2014,5,23,61,61,4451,0,2,1501,23,2,65.26086956521739,7,0.043478260869565216,Store,Wines,Medium
5758,1982,Graduation,Married,65169.0,0,0,2014-01-14,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,3,11,1,2014,1,14,44,44,4580,0,2,1189,28,5,42.464285714285715,16,0.03571428571428571,Store,Wines,High
6658,1972,Graduation,Together,59868.0,0,1,2013-07-22,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,3,11,0,2013,7,22,54,54,4756,1,3,1194,32,0,37.3125,17,0.21875,Store,Wines,Medium
4603,1960,PhD,Married,65695.0,0,1,2014-01-31,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,3,11,0,2014,1,31,66,66,4563,1,3,656,21,0,31.238095238095237,9,0.09523809523809523,Store,Wines,Medium
8427,1956,Master,Single,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,2012,11,23,70,70,4997,0,1,1540,23,0,66.95652173913044,11,0.043478260869565216,Store,MeatProducts,Low
10260,1965,Master,Together,45143.0,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0,2013,8,26,61,61,4721,1,3,311,15,0,20.733333333333334,13,0.2,Web,Wines,Low
7143,1955,2n Cycle,Together,74805.0,0,1,2013-11-06,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,3,11,0,2013,11,6,71,71,4649,1,3,820,26,0,31.53846153846154,6,0.19230769230769232,Store,Wines,High
8789,1989,2n Cycle,Married,59060.0,1,0,2014-01-11,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,3,11,0,2014,1,11,37,37,4583,1,3,274,14,0,19.571428571428573,7,0.21428571428571427,Store,MeatProducts,Low
6197,1962,PhD,Single,27238.0,1,1,2013-04-20,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,3,11,0,2013,4,20,64,64,4849,2,3,57,9,0,6.333333333333333,12,0.3333333333333333,Web,Wines,Medium
4554,1965,Graduation,Together,47009.0,0,1,2013-10-01,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,3,11,0,2013,10,1,61,61,4685,1,3,448,17,0,26.352941176470587,7,0.23529411764705882,Store,Wines,Low
4937,1973,2n Cycle,Married,46094.0,1,1,2014-06-10,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2014,6,10,53,53,4433,2,4,44,5,0,8.8,8,0.2,Store,MeatProducts,Low
1920,1972,Graduation,Married,40321.0,1,1,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,2013,7,29,54,54,4749,2,4,102,8,0,12.75,10,0.25,Web,Wines,Medium
8749,1984,Graduation,Together,37235.0,1,0,2014-02-01,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,3,11,0,2014,2,1,42,42,4562,1,3,61,5,0,12.2,5,0.2,Store,Wines,Low
1650,1960,Master,Married,81843.0,0,0,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,3,11,0,2013,4,22,66,66,4847,0,2,1643,27,0,60.851851851851855,8,0.037037037037037035,Store,Wines,High
10377,1958,Master,Together,46692.0,0,1,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,3,11,0,2013,6,6,68,68,4802,1,3,397,15,0,26.466666666666665,12,0.2,Web,Wines,Medium
9206,1968,Graduation,Together,77382.0,0,1,2014-01-07,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,3,11,0,2014,1,7,58,58,4587,1,3,1121,26,1,43.11538461538461,6,0.07692307692307693,Store,Wines,Medium
10971,1977,Graduation,Single,37774.0,2,0,2012-09-03,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,3,11,1,2012,9,3,49,49,5078,2,3,473,16,2,29.5625,16,0.25,Web,GoldProds,High
6398,1974,Basic,Married,18393.0,1,0,2014-03-29,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,2014,3,29,52,52,4506,1,3,50,8,0,6.25,11,0.25,Web,FishProducts,Medium
9212,1962,Master,Married,72828.0,0,1,2013-02-14,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,3,11,0,2013,2,14,64,64,4914,1,3,1678,28,0,59.92857142857143,13,0.21428571428571427,Store,Wines,High
7937,1982,Graduation,Married,24711.0,0,0,2014-04-18,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,3,11,0,2014,4,18,44,44,4486,0,2,58,7,0,8.285714285714286,10,0.14285714285714285,Web,MeatProducts,Low
839,1975,PhD,Married,45503.0,1,0,2013-09-25,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,3,11,0,2013,9,25,51,51,4691,1,3,170,9,0,18.88888888888889,8,0.1111111111111111,Store,Wines,Medium
4246,1982,Master,Single,6560.0,0,0,2013-12-12,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,3,11,0,2013,12,12,44,44,4613,0,1,373,2,0,186.5,18,0.0,Web,GoldProds,Medium
158,1945,PhD,Together,71604.0,0,0,2013-11-17,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,3,11,1,2013,11,17,81,81,4638,0,2,1196,17,2,70.3529411764706,12,0.058823529411764705,Web,MeatProducts,High
4832,1979,Graduation,Married,27244.0,1,0,2014-03-07,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,3,11,0,2014,3,7,47,47,4528,1,3,101,8,0,12.625,9,0.25,Web,GoldProds,Low
5621,1969,Graduation,Married,48752.0,1,1,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,3,11,1,2012,12,12,57,57,4978,2,4,316,17,1,18.58823529411765,15,0.29411764705882354,Web,MeatProducts,High
1945,1962,Graduation,Married,71434.0,0,1,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,3,11,0,2013,9,18,64,64,4698,1,3,1400,21,2,66.66666666666667,11,0.14285714285714285,Web,Wines,High
5147,1948,Graduation,Single,90842.0,0,0,2013-07-29,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,3,11,0,2013,7,29,78,78,4749,0,1,1424,27,0,52.74074074074074,5,0.037037037037037035,Store,Wines,Medium
2535,1978,Master,Married,88097.0,1,0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,3,11,1,2012,8,18,48,48,5094,1,3,844,20,4,42.2,15,0.05,Store,MeatProducts,High
11039,1975,Graduation,Married,51948.0,0,1,2013-09-17,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,3,11,0,2013,9,17,51,51,4699,1,3,311,13,0,23.923076923076923,10,0.15384615384615385,Web,Wines,Medium
9495,1982,Graduation,Together,71853.0,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,2013,5,8,44,44,4831,0,2,1149,17,0,67.58823529411765,3,0.058823529411764705,Catalog,MeatProducts,High
9635,1983,Master,Married,35876.0,0,0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,3,11,0,2014,4,20,43,43,4484,0,2,129,8,0,16.125,9,0.125,Web,Wines,Medium
2173,1952,Graduation,Widowed,40049.0,0,1,2013-10-16,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,2013,10,16,74,74,4670,1,2,32,5,0,6.4,7,0.2,Store,Wines,Medium
942,1982,Graduation,Single,39660.0,1,0,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,3,11,1,2012,8,8,44,44,5104,1,2,299,14,1,21.357142857142858,16,0.21428571428571427,Web,Wines,Medium
9386,1962,Graduation,Together,50127.0,0,1,2014-05-29,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,3,11,0,2014,5,29,64,64,4445,1,3,320,13,1,24.615384615384617,11,0.07692307692307693,Store,Wines,Low
5510,1977,Master,Married,43263.0,0,1,2012-11-21,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,3,11,0,2012,11,21,49,49,4999,1,3,441,16,0,27.5625,10,0.1875,Store,Wines,High
873,1949,Master,Married,62845.0,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,1,2012,10,1,77,77,5050,2,4,1178,28,2,42.07142857142857,11,0.39285714285714285,Store,Wines,High
2253,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,2013,2,16,36,36,4912,0,2,85,6,0,14.166666666666666,7,0.16666666666666666,Store,Wines,Medium
5181,1982,Basic,Single,24367.0,1,0,2013-03-20,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,2013,3,20,44,44,4880,1,2,24,4,0,6.0,10,0.25,Store,SweetProducts,Medium
979,1975,Graduation,Single,33249.0,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,2013,2,20,51,51,4908,1,2,112,8,0,14.0,8,0.25,Store,GoldProds,Medium
10390,1959,2n Cycle,Married,26887.0,0,1,2013-02-10,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,3,11,0,2013,2,10,67,67,4918,1,3,30,5,0,6.0,7,0.2,Store,Fruits,Medium
4698,1983,PhD,Married,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,2013,6,20,43,43,4788,0,2,410,16,0,25.625,10,0.125,Store,Wines,Medium
7793,1976,Graduation,Together,62061.0,0,1,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,3,11,0,2013,8,31,50,50,4716,1,3,800,24,1,33.333333333333336,16,0.125,Web,Wines,High
1745,1962,PhD,Divorced,85696.0,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,2013,5,3,64,64,4836,0,1,1313,20,1,65.65,5,0.05,Store,Wines,Low
10590,1956,PhD,Together,76542.0,0,0,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,3,11,0,2013,3,30,70,70,4870,0,2,1483,23,0,64.47826086956522,6,0.043478260869565216,Store,Wines,Low
5080,1993,Graduation,Single,70515.0,0,0,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,3,11,1,2013,10,21,33,33,4665,0,1,1258,17,1,74.0,8,0.058823529411764705,Web,MeatProducts,High
8369,1987,Graduation,Together,18227.0,1,0,2012-11-08,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,3,11,0,2012,11,8,39,39,5012,1,3,28,4,0,7.0,8,0.25,Store,GoldProds,Medium
5232,1965,Graduation,Married,69139.0,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,2014,1,27,61,61,4567,1,3,227,11,0,20.636363636363637,8,0.09090909090909091,Store,Wines,Medium
2407,1982,Graduation,Married,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,2012,11,9,44,44,5011,0,2,1555,20,2,77.75,10,0.05,Store,Wines,High
3834,1962,Graduation,Single,69627.0,0,1,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,3,11,0,2013,3,17,64,64,4883,1,2,861,23,0,37.43478260869565,13,0.08695652173913043,Store,Wines,Medium
7912,1978,Graduation,Married,38136.0,1,0,2013-04-22,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,3,11,0,2013,4,22,48,48,4847,1,3,103,8,1,12.875,11,0.25,Web,GoldProds,Low
7712,1946,PhD,Single,62159.0,0,0,2014-04-28,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,3,11,0,2014,4,28,80,80,4476,0,1,634,19,0,33.36842105263158,10,0.05263157894736842,Store,MeatProducts,Low
1065,1963,Graduation,Single,80695.0,0,0,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,3,11,0,2013,12,29,63,63,4596,0,1,1918,19,0,100.94736842105263,7,0.05263157894736842,Catalog,MeatProducts,Low
7275,1971,Master,Single,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,2013,10,4,55,55,4682,2,3,131,10,0,13.1,8,0.3,Store,Wines,Medium
1343,1968,Graduation,Together,58554.0,1,1,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11,0,2012,9,26,58,58,5055,2,4,586,22,0,26.636363636363637,15,0.2727272727272727,Web,Wines,Medium
1384,1992,Basic,Married,17256.0,1,0,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,3,11,0,2013,11,23,34,34,4632,1,3,62,7,1,8.857142857142858,10,0.2857142857142857,Web,GoldProds,Medium
9967,1974,Graduation,Divorced,53034.0,1,1,2013-05-30,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,3,11,0,2013,5,30,52,52,4809,2,3,447,22,0,20.318181818181817,14,0.36363636363636365,Store,MeatProducts,High
6181,1950,2n Cycle,Together,52203.0,0,0,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,3,11,0,2012,7,31,76,76,5112,0,2,939,27,0,34.77777777777778,14,0.037037037037037035,Store,Wines,Medium
10507,1977,2n Cycle,Divorced,59601.0,0,1,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,3,11,0,2013,7,25,49,49,4753,1,2,797,15,1,53.13333333333333,10,0.26666666666666666,Store,Wines,High
2674,1958,Master,Single,75154.0,0,1,2012-09-04,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,3,11,1,2012,9,4,68,68,5077,1,2,1143,16,1,71.4375,9,0.0625,Web,Wines,Low
2698,1976,Graduation,Single,47025.0,0,1,2013-11-07,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,3,11,0,2013,11,7,50,50,4648,1,2,415,17,0,24.41176470588235,12,0.17647058823529413,Web,Wines,Medium
3231,1973,Graduation,Married,37971.0,1,0,2013-11-25,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,2013,11,25,53,53,4630,1,3,30,5,0,6.0,9,0.2,Store,MeatProducts,Low
4096,1968,Master,Divorced,41335.0,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,2013,12,26,58,58,4599,1,2,187,12,0,15.583333333333334,11,0.25,Web,Wines,Medium
10476,1958,Graduation,Married,67267.0,0,1,2014-05-13,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,3,11,0,2014,5,13,68,68,4461,1,3,251,11,0,22.818181818181817,5,0.09090909090909091,Store,Wines,Medium
5948,1975,Graduation,Single,57338.0,0,1,2014-04-29,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,3,11,0,2014,4,29,51,51,4475,1,2,237,12,0,19.75,9,0.16666666666666666,Store,Wines,Low
9140,1960,2n Cycle,Together,50523.0,1,1,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,3,11,0,2013,12,25,66,66,4600,2,4,91,8,0,11.375,8,0.25,Store,Wines,Low
10258,1965,Master,Single,35791.0,2,1,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,2013,5,6,61,61,4833,3,4,35,6,0,5.833333333333333,9,0.3333333333333333,Store,Wines,Low
5675,1960,PhD,Divorced,50611.0,0,1,2012-10-04,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,0,2012,10,4,66,66,5047,1,2,493,22,1,22.40909090909091,10,0.2727272727272727,Store,Wines,Low
4743,1969,PhD,Married,56242.0,0,1,2013-03-03,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,3,11,0,2013,3,3,57,57,4897,1,3,971,28,0,34.67857142857143,14,0.17857142857142858,Store,Wines,Low
8805,1960,Graduation,Single,48904.0,0,1,2012-12-02,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0,2012,12,2,66,66,4988,1,2,371,17,0,21.823529411764707,15,0.23529411764705882,Web,Wines,High
1542,1975,Graduation,Single,56243.0,1,2,2013-12-30,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,3,11,0,2013,12,30,51,51,4595,3,4,396,20,0,19.8,9,0.3,Store,Wines,High
6770,1985,Graduation,Married,21355.0,1,0,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,3,11,1,2013,8,20,41,41,4727,1,3,68,7,2,9.714285714285714,8,0.2857142857142857,Web,GoldProds,Medium
8773,1971,Master,Together,57420.0,0,1,2013-06-25,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,3,11,0,2013,6,25,55,55,4783,1,3,322,15,1,21.466666666666665,12,0.2,Store,Wines,High
10475,1970,Master,Together,51381.5,0,1,2013-04-01,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,3,11,0,2013,4,1,56,56,4868,1,3,317,14,0,22.642857142857142,9,0.14285714285714285,Store,Wines,Medium
10420,1955,Master,Divorced,46390.0,0,1,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,3,11,0,2014,5,5,71,71,4469,1,2,222,10,0,22.2,11,0.1,Web,Wines,Medium
7514,1956,2n Cycle,Together,54342.0,1,1,2013-07-03,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0,2013,7,3,70,70,4775,2,4,177,12,0,14.75,9,0.3333333333333333,Store,Wines,Low
2902,1958,Graduation,Together,51381.5,1,1,2012-09-03,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2012,9,3,68,68,5078,2,4,45,5,0,9.0,6,0.2,Store,Wines,Low
