Customer_Age,Income,Total_Spending,Recency,Customer_Tenure,Family_Size,Total_Children,Total_Purchases,Total_Campaign_Acceptance,NumWebPurchases,NumStorePurchases,NumCatalogPurchases
47,33462.0,54,78,4740,2,1,6,0,2,3,0
48,63693.0,1150,63,4672,2,1,29,0,11,9,6
76,80763.0,1415,17,4732,2,0,23,3,5,6,11
52,65352.0,405,43,4726,3,1,16,0,4,8,2
48,82170.0,1908,13,4630,2,0,19,0,5,7,6
57,75759.0,2486,46,4661,2,0,26,4,9,9,7
50,79689.0,1315,65,4827,1,0,27,0,4,13,9
70,35340.0,45,1,4414,3,2,7,0,2,3,0
72,85683.0,1789,6,4514,1,0,17,5,2,10,4
54,24884.0,19,32,4991,3,1,4,0,0,3,0
45,42021.0,573,34,5081,3,1,22,1,10,6,1
37,64449.0,805,70,4545,2,1,24,0,5,12,3
72,64587.0,108,49,4421,3,2,8,0,1,4,1
31,34824.0,23,65,4509,1,0,4,0,1,2,0
48,75437.0,1493,25,4646,2,0,23,1,8,10,4
69,26091.0,89,84,4538,4,2,9,0,2,3,1
53,52845.0,936,7,4734,3,1,25,1,8,6,8
70,46086.0,343,34,4652,2,1,16,0,3,8,1
70,78028.0,528,38,5071,2,1,20,3,6,9,4
39,95169.0,1901,1,4677,1,0,12,3,4,4,3
45,56337.0,724,25,4873,4,2,22,3,8,4,5
39,22434.0,58,25,4915,3,1,7,0,2,3,0
72,36930.0,297,50,4822,3,1,16,0,5,4,2
72,36130.0,488,46,4926,2,1,21,2,3,4,8
73,65569.0,859,96,5015,3,1,23,0,6,10,5
74,83844.0,1574,57,4827,2,0,20,1,4,11,4
58,19514.0,69,47,4568,4,2,10,1,3,2,1
63,36736.0,17,52,4829,3,2,4,0,1,2,0
47,77568.0,2194,30,5087,3,1,21,3,10,8,2
50,49187.0,116,63,4583,3,1,8,0,1,5,1
48,30168.0,279,51,4893,2,1,18,0,6,4,1
58,34053.0,103,14,5071,3,1,7,0,3,3,0
55,38196.0,44,20,4486,4,2,9,0,2,4,0
75,59412.0,406,56,4485,2,0,15,0,4,8,2
61,70924.0,1363,41,4497,2,0,20,1,6,7,6
57,54165.0,236,72,4811,2,0,11,0,2,7,1
53,32300.0,39,1,4956,3,1,5,0,1,3,0
50,20180.0,137,27,4908,1,0,8,0,2,4,1
53,34961.0,79,77,4424,3,1,10,0,3,3,1
52,28440.0,63,87,4771,3,1,6,0,2,3,0
73,64504.0,1314,81,4896,5,3,25,1,11,4,3
60,33564.0,71,51,4419,3,1,6,0,1,3,1
48,17345.0,58,79,5017,3,1,7,0,2,2,1
59,56320.0,702,11,4861,3,1,21,0,5,9,4
48,28647.0,94,54,4726,2,1,7,2,2,2,2
39,15038.0,80,93,4930,2,1,7,0,2,2,1
68,32173.0,22,0,4746,2,1,5,0,1,3,0
62,68316.0,1211,54,5016,3,1,32,0,10,10,7
55,74538.0,1461,21,4779,2,0,22,2,8,5,8
55,91700.0,1968,58,4942,1,0,20,1,8,5,6
57,68695.0,1091,3,4418,2,0,16,0,4,7,4
49,31056.0,55,99,4937,3,1,5,0,1,3,0
53,79593.0,1366,70,4462,2,0,19,1,5,7,6
46,28071.0,313,65,5083,1,0,13,0,5,5,1
68,37334.0,62,44,4537,4,2,11,0,3,4,0
54,46423.0,92,6,4698,3,2,9,0,2,4,0
55,37126.0,72,9,4505,3,1,6,2,1,2,2
73,47703.0,655,95,4810,3,1,21,0,6,8,3
67,61180.0,704,70,4481,3,1,18,1,5,6,5
72,38998.0,54,92,5017,4,2,8,0,2,3,0
35,8028.0,178,62,5063,1,0,16,0,0,0,1
64,76081.0,1033,85,4451,2,0,14,1,4,4,5
40,34728.0,36,2,4748,3,1,5,1,1,2,1
61,33168.0,122,0,5038,2,1,10,0,2,4,1
60,33585.0,122,91,4691,3,1,7,0,2,4,0
66,77037.0,1123,3,4673,3,1,27,0,7,12,7
42,35196.0,497,68,5007,3,1,18,1,6,5,1
60,44529.0,691,98,4773,3,1,25,1,6,11,2
61,70924.0,1363,41,4497,2,0,20,1,6,7,6
60,28764.0,12,16,4438,4,2,4,1,1,2,0
77,69098.0,2440,82,4912,2,0,25,0,7,9,8
56,25959.0,56,1,4914,3,2,7,1,1,2,2
43,27100.0,37,64,4864,3,1,5,0,1,3,0
41,70596.0,968,68,5046,1,0,21,0,3,12,5
52,42557.0,270,98,5083,3,1,15,0,6,4,1
75,53312.0,278,32,4738,2,0,12,0,5,5,1
74,72228.0,1250,87,4993,1,0,22,0,6,8,7
39,67605.0,938,84,4869,2,0,17,0,2,6,8
77,62845.0,1178,3,5050,4,2,28,1,3,10,4
68,65196.0,1155,34,4753,4,2,26,1,7,11,6
39,42000.0,653,23,4949,1,0,20,1,5,11,2
53,35860.0,49,37,4455,3,2,6,1,1,2,1
62,65526.0,506,22,4493,3,1,17,0,4,8,4
65,16860.0,38,19,5069,4,2,8,0,1,3,1
34,83528.0,1650,7,4473,1,0,23,3,4,8,10
61,64176.0,1826,52,5109,2,1,33,0,8,8,9
70,22304.0,18,91,5108,1,0,4,0,1,2,0
48,67023.0,906,93,4531,2,0,24,0,3,13,7
55,32892.0,46,78,4449,3,1,8,0,3,3,0
60,70713.0,1477,23,4987,3,1,25,0,5,8,6
71,59925.0,766,83,4990,3,1,23,0,9,9,2
73,39722.0,47,92,4539,3,1,7,0,2,3,0
68,46610.0,467,4,4760,2,0,14,0,6,6,1
65,88347.0,2116,32,4775,2,0,21,1,4,9,7
45,87171.0,1298,27,4838,2,0,25,2,6,11,7
50,26907.0,22,10,4727,4,2,6,0,1,3,0
58,50014.0,396,9,4572,2,1,15,0,4,8,1
48,41014.0,20,65,4847,3,1,4,0,1,2,0
61,66294.0,967,68,4518,1,0,13,0,4,5,3
55,36715.0,357,16,5003,3,1,19,1,7,4,2
70,79456.0,1401,12,5090,2,0,16,1,5,4,6
44,40479.0,15,95,4730,3,1,4,0,0,3,0
56,75345.0,2087,16,4926,1,0,20,2,5,6,8
49,54233.0,981,46,4924,3,1,26,0,11,5,6
56,24163.0,17,3,4674,3,2,6,0,1,3,0
68,84460.0,523,80,4955,2,0,22,5,9,4,9
43,43776.0,23,77,4471,3,1,4,0,1,2,0
68,71691.0,1192,0,4518,1,0,17,1,4,5,7
53,85844.0,1958,62,4445,2,0,20,1,6,7,6
52,39190.0,133,91,4478,2,1,9,0,2,4,1
67,71367.0,777,24,4724,2,0,17,0,4,7,5
54,38578.0,73,2,4786,3,2,9,0,3,3,0
61,57236.0,121,22,4523,4,2,10,0,2,4,1
47,61825.0,424,56,4740,2,1,15,0,4,8,2
68,79803.0,868,54,4441,2,1,13,0,4,5,3
40,80910.0,756,71,5020,1,0,15,0,3,8,3
44,27590.0,12,38,4846,3,1,4,0,1,2,0
47,56775.0,937,62,4957,3,1,25,0,5,10,8
51,83829.0,1862,78,4678,1,0,17,4,4,6,7
47,54210.0,367,18,4819,3,1,14,0,4,7,1
40,38508.0,443,95,4745,3,1,20,0,7,5,2
56,53187.0,267,66,4660,3,1,13,0,4,6,1
54,30023.0,61,28,4511,3,1,6,0,2,3,0
66,76045.0,1323,78,4640,1,0,21,1,4,11,5
74,50870.0,63,13,4424,3,1,6,0,2,3,0
56,15315.0,64,27,4744,2,0,8,0,2,4,0
52,65463.0,562,17,4564,3,1,19,1,6,9,2
61,66480.0,312,71,4443,4,2,19,0,4,7,1
72,76773.0,1156,79,4903,1,0,16,0,2,11,2
43,81698.0,1104,1,4899,1,0,16,2,8,5,2
53,54466.0,16,78,4554,3,2,4,0,1,2,0
66,98777.0,2008,23,4546,1,0,19,1,4,9,6
42,16269.0,44,75,4717,2,1,9,0,3,3,0
55,71819.0,1574,70,4719,3,1,14,2,3,5,3
43,33569.0,63,10,4670,3,1,5,2,1,2,1
43,36262.0,426,24,4696,2,0,12,2,3,3,5
60,22634.0,96,47,4943,2,0,6,0,2,2,1
48,47025.0,635,98,4704,3,1,23,0,11,6,1
58,70566.0,757,4,4680,2,1,22,0,6,9,5
47,31605.0,125,15,4998,3,1,9,0,2,4,1
53,52034.0,332,67,4822,3,2,16,0,4,5,2
47,48526.0,135,32,4601,2,1,8,0,2,4,1
72,46734.0,330,40,5002,3,1,14,0,6,5,1
64,39552.0,384,54,4972,3,2,20,1,6,5,2
60,86358.0,1722,78,5104,3,2,18,0,5,6,3
49,46931.0,78,94,4480,5,3,7,0,1,3,1
41,16581.0,24,51,4947,1,0,4,0,0,3,0
74,63998.0,1168,42,4605,1,0,25,1,7,11,6
75,67381.0,957,67,4944,3,1,17,1,2,9,2
59,25930.0,15,87,4676,3,2,4,0,1,2,0
48,42693.0,57,29,4436,3,1,5,0,1,3,0
50,85606.0,1956,89,5008,3,1,24,1,6,9,7
41,72903.0,2013,74,4657,1,0,21,4,7,8,5
52,49669.0,326,97,4450,3,1,14,0,5,6,1
58,36778.0,77,63,5107,4,2,9,0,3,3,0
64,85696.0,1313,88,4836,1,0,20,1,4,9,6
37,10979.0,30,34,4452,1,0,8,0,3,3,0
65,49678.0,315,81,4926,3,1,14,0,6,4,2
73,56129.0,660,65,4788,3,1,22,0,6,10,2
37,37155.0,74,51,4928,3,1,7,0,2,4,0
48,21282.0,46,76,4463,2,1,7,0,2,2,1
64,33419.0,86,76,4730,2,1,8,0,2,4,0
81,63285.0,1103,84,4650,1,0,25,0,6,13,5
52,21255.0,61,56,4573,3,1,11,0,2,4,1
45,42162.0,145,31,4636,3,1,9,2,3,3,1
70,54450.0,684,0,5067,4,2,31,0,9,8,2
72,57744.0,411,91,4643,3,1,16,0,9,4,1
40,26576.0,27,40,5038,2,1,4,2,1,2,0
83,57513.0,1060,59,4772,1,0,27,0,9,13,3
62,68142.0,1459,96,5083,3,1,24,0,10,7,4
47,7500.0,18,61,5083,3,1,4,0,1,2,0
52,83145.0,1833,14,5059,2,0,26,2,5,11,9
66,54197.0,237,16,4501,3,1,12,0,1,6,3
63,23091.0,48,98,4446,3,2,10,0,2,3,1
50,46049.0,515,11,4757,4,2,26,1,5,9,2
52,56715.0,1020,52,4985,2,0,15,0,7,4,3
65,79410.0,1370,19,4445,2,0,11,0,3,5,2
75,57304.0,1026,61,4889,3,1,25,0,7,10,6
61,44375.0,301,73,4512,3,1,12,0,4,6,1
70,54450.0,684,0,5067,4,2,31,0,9,8,2
61,59594.0,499,74,5031,3,1,17,1,8,7,1
32,80685.0,1004,55,5090,2,0,21,0,6,10,4
52,40344.0,218,48,4673,3,1,12,0,4,5,1
54,62710.0,606,53,4816,3,1,22,0,4,12,2
58,48985.0,75,13,4773,3,1,6,0,1,3,1
58,35322.0,106,34,5090,5,3,9,0,2,4,0
78,77142.0,990,54,4810,2,0,17,0,4,8,4
57,81657.0,1097,69,4572,1,0,16,0,3,8,4
30,14421.0,16,81,4546,2,0,4,1,1,2,0
52,20130.0,34,99,4518,2,0,5,0,1,3,0
36,74214.0,1711,3,5086,2,0,16,0,8,5,2
69,66726.0,438,61,4582,4,2,17,1,8,4,2
47,23724.0,75,65,4951,3,1,7,0,2,3,0
66,47353.0,225,93,4642,3,1,13,0,2,6,2
74,33444.0,18,24,5017,4,2,4,0,1,2,0
45,54386.0,470,8,4822,3,1,17,0,3,10,2
45,28510.0,91,72,4856,3,2,9,0,2,4,0
35,90638.0,2525,29,4550,1,0,18,1,3,10,4
76,48070.0,504,33,4946,3,1,19,0,8,6,2
69,43140.0,235,68,4954,3,1,11,0,4,5,1
65,54959.0,1232,55,4940,2,1,21,2,9,4,5
68,15056.0,88,76,4836,3,2,12,0,2,3,2
55,26954.0,17,17,4466,2,1,4,0,1,2,0
41,22327.0,24,94,4745,2,1,5,0,1,3,0
61,44393.0,60,86,4725,4,2,7,0,1,4,0
74,62000.0,1020,25,4722,2,1,26,1,6,13,6
64,31497.0,155,22,4984,3,1,10,0,3,4,1
52,45894.0,51,15,4536,4,2,5,0,1,3,0
56,78579.0,1812,35,4968,1,0,16,1,5,4,6
57,67369.0,1461,81,5003,2,1,25,3,7,10,4
66,58401.0,96,55,4484,2,1,6,0,1,2,2
74,62307.0,160,94,4546,2,1,9,0,4,4,0
57,43641.0,139,50,4847,4,2,10,0,2,4,1
58,63841.0,908,64,4848,2,1,22,0,9,9,3
61,46891.0,183,91,4715,3,1,8,0,2,4,1
57,70091.0,1161,11,4869,3,1,19,1,5,10,2
54,78075.0,988,72,4499,2,0,14,0,3,5,5
65,59184.0,1072,6,5072,2,1,27,0,6,12,6
49,54809.0,174,0,4705,4,2,12,0,2,5,1
67,58113.0,758,66,4934,3,1,22,0,9,8,2
68,51412.0,195,42,4594,3,1,11,0,3,4,2
47,15287.0,31,60,5041,2,1,6,2,1,2,1
69,66636.0,1084,64,4730,2,0,17,0,3,9,4
70,50965.0,685,87,4908,3,1,22,1,10,5,4
61,84618.0,1672,96,4633,2,0,26,1,6,10,9
36,18351.0,43,1,4657,2,0,6,0,2,3,0
69,40451.0,49,54,4547,4,2,5,1,1,2,1
61,36317.0,133,53,4817,3,1,9,0,3,4,0
69,42213.0,363,96,4674,3,1,15,1,5,7,1
71,65748.0,545,58,4854,3,1,18,0,2,10,4
54,77044.0,1065,12,4659,3,1,31,1,7,11,11
57,74918.0,2047,78,4888,2,0,21,1,5,6,9
54,56721.0,296,64,5020,4,2,15,0,4,5,1
51,42160.0,140,26,4780,3,2,11,1,2,4,1
61,61559.0,530,8,4761,2,1,17,0,4,10,2
63,33629.0,152,49,5104,4,2,13,0,3,4,1
35,68682.0,1598,56,4680,2,0,24,0,4,10,9
63,34377.0,114,55,4940,2,1,8,0,2,2,2
40,8940.0,101,25,5090,2,1,10,0,3,3,1
53,26228.0,25,50,4694,3,1,4,0,1,2,0
69,77297.0,789,84,4933,1,0,22,1,5,9,7
45,40211.0,87,30,4748,4,2,7,1,2,2,1
68,33438.0,90,81,4694,3,2,11,0,2,4,1
67,75032.0,1215,74,4841,3,1,20,0,5,9,4
71,61284.0,811,76,4674,1,0,22,1,11,8,2
40,22518.0,61,36,5029,3,1,7,2,2,2,1
51,54730.0,405,64,4732,3,1,18,0,4,8,1
71,38452.0,72,62,4505,4,2,9,0,3,3,0
55,44421.0,189,53,4913,3,2,14,0,5,4,0
40,38197.0,40,86,4779,3,1,5,0,1,3,0
48,41986.0,63,15,4554,2,1,10,0,3,4,0
43,28427.0,52,67,4879,3,1,7,0,2,3,0
50,37395.0,39,47,4472,3,1,5,0,1,3,0
55,64722.0,805,47,4448,3,1,25,0,8,11,2
70,55249.0,130,81,4487,3,1,8,0,2,4,1
54,84906.0,1631,98,4682,2,0,24,3,5,12,6
37,28691.0,34,56,4774,3,1,5,0,1,3,0
74,44213.0,152,48,4626,3,2,12,0,2,5,1
42,25707.0,21,18,4576,2,1,5,0,1,3,0
59,59062.0,71,74,4683,5,3,7,0,2,3,0
64,76624.0,899,68,4450,2,1,23,1,5,7,10
79,66000.0,711,36,4484,2,0,10,0,1,5,3
48,27683.0,351,90,5108,3,1,16,0,6,4,2
55,1730.0,8,65,4456,1,0,15,0,0,0,0
34,7500.0,119,63,4987,2,1,11,0,3,2,2
58,40521.0,21,82,4864,4,2,4,0,0,2,1
53,20427.0,10,63,4511,3,1,4,0,1,2,0
51,65106.0,973,55,4450,3,1,27,1,8,13,3
61,69969.0,1536,64,4720,2,0,13,3,4,6,2
74,67433.0,992,51,4762,4,2,28,1,6,13,5
59,77766.0,1529,97,4906,3,1,34,2,11,11,10
54,74716.0,860,92,4704,3,1,17,0,7,5,3
63,68118.0,928,51,4668,2,1,23,0,8,4,9
56,55158.0,418,72,5113,4,2,18,1,7,5,2
71,62972.0,587,39,5109,3,1,16,1,7,3,4
51,74190.0,641,49,4462,3,1,19,0,4,11,2
50,39356.0,23,21,4516,4,2,4,1,1,2,0
57,76653.0,2279,91,4731,2,0,23,2,4,11,7
53,35860.0,49,37,4455,3,2,6,1,1,2,1
43,90687.0,1779,98,4817,1,0,17,2,6,8,2
44,73450.0,1804,85,4620,2,0,27,2,7,11,8
66,31454.0,48,40,4772,4,2,8,0,2,3,0
74,47139.0,83,2,4529,3,2,7,1,2,2,1
51,83829.0,1862,78,4678,1,0,17,4,4,6,7
63,53378.0,793,41,5057,4,2,29,1,9,6,4
56,19656.0,84,94,4920,3,1,9,0,2,3,1
78,45579.0,183,10,4727,3,1,10,0,4,4,1
68,85485.0,1383,73,4422,1,0,19,0,6,6,6
82,55956.0,999,22,4497,2,0,16,1,7,4,3
63,64191.0,825,30,4937,2,1,24,0,5,13,3
54,38808.0,246,21,5086,2,1,14,2,5,4,1
60,57183.0,610,51,4881,4,2,25,0,9,7,1
58,23748.0,76,97,4999,2,1,9,0,2,3,1
55,66303.0,1286,56,4902,3,1,22,1,3,11,4
51,37368.0,30,4,4609,3,1,4,1,1,2,0
62,40800.0,99,77,4958,5,3,8,0,3,3,0
48,71847.0,1192,95,5060,1,0,22,1,6,9,7
51,46149.0,362,36,4626,3,1,18,0,5,7,1
43,78687.0,2130,13,5103,2,0,19,2,4,8,6
55,49118.0,1229,90,5094,1,0,28,3,9,10,7
69,37633.0,38,49,5061,4,2,6,0,1,3,0
75,39767.0,485,18,4757,2,0,17,0,7,7,1
75,26997.0,434,89,5015,2,0,13,0,4,5,2
56,33986.0,44,43,4886,2,1,5,0,1,3,0
54,57091.0,496,82,4997,3,1,18,2,9,5,2
57,46831.0,78,84,4800,4,2,7,0,1,2,2
54,83151.0,2346,80,4918,2,0,23,4,5,10,7
55,52531.0,794,68,4960,2,0,21,0,7,10,2
70,15759.0,17,12,4711,2,0,4,0,1,2,0
55,22804.0,26,75,4747,2,1,5,0,2,2,0
53,43050.0,76,10,4517,3,1,8,0,2,4,0
49,42997.0,15,91,4618,3,2,4,0,1,2,0
63,48918.0,62,21,4492,3,2,7,0,1,4,0
72,60033.0,198,28,4506,3,1,10,0,2,5,1
48,34043.0,49,97,4661,3,1,5,0,2,2,0
60,57811.0,802,49,4784,3,1,25,1,7,11,2
80,78569.0,1736,14,4544,2,0,15,2,4,4,6
48,7500.0,57,5,4963,3,2,10,0,2,3,1
55,117418.0,59,37,4804,3,1,2,0,1,1,0
73,94384.0,2302,62,4896,2,0,18,4,5,5,8
41,23148.0,37,83,4545,2,0,6,0,2,3,0
56,44267.0,310,48,4903,3,2,16,0,5,4,2
47,71626.0,1305,94,5019,2,0,19,1,5,8,5
60,60894.0,832,61,4780,3,1,26,0,10,8,3
50,50200.0,401,70,4866,4,2,19,0,7,5,1
61,81051.0,1501,43,4451,2,0,23,2,5,12,5
44,65169.0,1189,23,4580,2,0,28,5,10,13,4
54,59868.0,1194,37,4756,3,1,32,0,11,12,2
66,65695.0,656,50,4563,3,1,21,0,5,10,4
70,64857.0,1540,78,4997,1,0,23,0,7,10,5
61,45143.0,311,74,4721,3,1,15,0,6,5,1
71,74805.0,820,14,4649,3,1,26,0,4,10,7
37,59060.0,274,77,4583,3,1,14,0,3,7,1
64,27238.0,57,39,4849,3,2,9,0,3,3,0
61,47009.0,448,89,4685,3,1,17,0,3,8,2
53,46094.0,44,62,4433,4,2,5,0,1,3,0
54,40321.0,102,59,4749,4,2,8,0,3,3,0
42,37235.0,61,68,4562,3,1,5,0,1,2,1
66,81843.0,1643,13,4847,2,0,27,0,5,12,9
68,46692.0,397,37,4802,3,1,15,0,6,5,1
58,77382.0,1121,36,4587,3,1,26,1,5,12,7
49,37774.0,473,28,5078,3,2,16,2,7,3,2
52,18393.0,50,2,4506,3,1,8,0,3,3,0
64,72828.0,1678,17,4914,3,1,28,0,6,13,3
44,24711.0,58,86,4486,2,0,7,0,3,3,0
51,45503.0,170,54,4691,3,1,9,0,3,4,1
44,6560.0,373,2,4613,1,0,2,0,1,1,0
81,71604.0,1196,3,4638,2,0,17,2,8,5,3
47,27244.0,101,84,4528,3,1,8,0,2,2,2
57,48752.0,316,8,4978,4,2,17,1,6,5,1
64,71434.0,1400,4,4698,3,1,21,2,7,7,4
78,90842.0,1424,57,4749,1,0,27,0,4,13,9
48,88097.0,844,24,5094,3,1,20,4,6,8,5
51,51948.0,311,51,4699,3,1,13,0,5,4,2
44,71853.0,1149,29,4831,2,0,17,0,2,6,8
43,35876.0,129,13,4484,2,0,8,0,3,3,1
74,40049.0,32,23,4670,2,1,5,0,1,3,0
44,39660.0,299,36,5104,2,1,14,1,7,3,1
64,50127.0,320,88,4445,3,1,13,1,5,6,1
49,43263.0,441,2,4999,3,1,16,0,5,6,2
77,62845.0,1178,3,5050,4,2,28,2,3,10,4
36,18929.0,85,15,4912,2,0,6,0,1,4,0
44,24367.0,24,58,4880,2,1,4,0,1,2,0
51,33249.0,112,11,4908,2,1,8,0,2,3,1
67,26887.0,30,27,4918,3,1,5,0,1,3,0
43,50150.0,410,32,4788,2,0,16,0,5,7,2
50,62061.0,800,12,4716,3,1,24,1,10,7,4
64,85696.0,1313,88,4836,1,0,20,1,4,9,6
70,76542.0,1483,91,4870,2,0,23,0,4,10,8
33,70515.0,1258,12,4665,1,0,17,1,6,4,6
39,18227.0,28,21,5012,3,1,4,0,0,2,1
61,69139.0,227,23,4567,3,1,11,0,4,5,1
44,69109.0,1555,10,5011,2,0,20,2,6,7,6
64,69627.0,861,35,4883,2,1,23,0,8,11,2
48,38136.0,103,69,4847,3,1,8,1,3,2,1
80,62159.0,634,68,4476,1,0,19,0,6,10,2
63,80695.0,1918,85,4596,1,0,19,0,5,5,8
55,33316.0,131,34,4682,3,2,10,0,2,4,1
58,58554.0,586,55,5055,4,2,22,0,8,6,2
34,17256.0,62,10,4632,3,1,7,1,2,2,1
52,53034.0,447,30,4809,3,2,22,0,6,7,1
76,52203.0,939,36,5112,2,0,27,0,8,11,7
49,59601.0,797,14,4753,2,1,15,1,2,7,2
68,75154.0,1143,79,5077,2,1,16,1,6,6,3
50,47025.0,415,52,4648,2,1,17,0,6,5,3
53,37971.0,30,97,4630,3,1,5,0,1,3,0
58,41335.0,187,24,4599,2,1,12,0,4,4,1
68,67267.0,251,0,4461,3,1,11,0,3,5,2
51,57338.0,237,96,4475,2,1,12,0,4,5,1
66,50523.0,91,89,4600,4,2,8,0,2,4,0
61,35791.0,35,94,4833,4,3,6,0,1,3,0
66,50611.0,493,98,5047,2,1,22,1,4,7,5
57,56242.0,971,72,4897,3,1,28,0,8,11,4
66,48904.0,371,1,4988,2,1,17,0,7,4,2
51,56243.0,396,26,4595,4,3,20,0,4,8,2
41,21355.0,68,5,4727,3,1,7,2,2,2,1
55,57420.0,322,22,4783,3,1,15,1,5,6,1
56,51381.5,317,39,4868,3,1,14,0,4,6,2
71,46390.0,222,56,4469,2,1,10,0,4,3,2
70,54342.0,177,74,4775,4,2,12,0,3,4,1
68,51381.5,45,87,5078,4,2,5,0,1,3,0
62,51381.5,21,49,4582,3,2,4,0,1,2,0
53,20895.0,45,24,5045,3,1,6,0,2,3,0
78,92344.0,1899,9,4579,2,0,20,2,5,5,10
54,51381.5,42,17,4533,3,1,5,0,1,3,0
50,26907.0,22,10,4727,4,2,6,0,1,3,0
46,44964.0,41,35,4974,4,2,5,0,1,3,0
47,75507.0,1440,56,4472,2,0,21,0,8,6,6
54,53761.0,325,7,4675,4,2,17,0,4,3,4
53,22682.0,95,51,4683,3,1,10,0,2,4,1
54,38887.0,42,17,4533,3,1,5,0,1,3,0
51,41658.0,72,30,5011,3,2,6,0,1,2,1
54,29791.0,20,21,4459,3,1,7,0,2,3,0
70,63915.0,789,2,4748,4,2,23,0,6,12,3
52,39996.0,15,85,4452,3,2,4,0,1,2,0
54,26759.0,59,65,4556,2,1,8,0,2,3,1
58,63841.0,908,64,4848,2,1,22,0,9,9,3
57,51039.0,417,11,4980,4,2,14,0,6,4,2
65,60544.0,289,92,5087,4,2,15,0,5,5,1
54,65685.0,769,54,4506,3,1,21,0,9,9,2
73,37716.0,188,4,4483,3,1,10,0,4,3,1
69,36864.0,354,53,5099,2,1,14,1,5,4,2
56,44511.0,727,39,5039,3,1,26,0,8,8,4
59,36947.0,146,49,5105,4,2,11,0,3,4,0
75,47352.0,319,70,4858,3,1,16,0,6,5,1
73,67087.0,794,40,4608,3,1,22,0,7,8,5
76,57045.0,454,40,5073,3,1,18,0,4,9,2
73,36957.0,152,43,5075,3,2,11,1,3,2,2
49,69389.0,797,17,5053,3,1,22,0,7,12,2
54,80134.0,1690,40,4819,3,1,16,4,5,6,3
57,43142.0,20,84,4545,4,2,4,0,1,2,0
82,80589.0,1428,25,4572,2,0,21,2,5,5,10
36,34412.0,209,62,4915,2,1,11,0,5,3,0
47,57537.0,545,83,4798,2,1,19,0,4,8,3
60,22634.0,96,47,4943,2,0,6,0,2,2,1
78,51315.0,222,45,4540,2,0,10,0,2,5,2
54,36026.0,61,34,4519,5,3,7,0,2,3,0
53,24639.0,44,3,4566,4,2,9,0,2,4,0
54,34578.0,8,1,4493,5,3,4,0,1,2,0
54,65704.0,817,18,4673,1,0,23,0,2,10,10
60,63810.0,1371,45,5009,2,1,23,1,4,12,3
57,54132.0,42,81,4547,3,1,5,0,1,3,0
67,18690.0,60,77,4962,2,0,5,0,1,2,1
56,28164.0,78,23,4835,3,1,9,0,2,4,0
52,34596.0,23,48,4856,3,1,4,0,1,2,0
54,43269.0,19,61,4700,3,1,4,0,1,2,0
68,38741.0,61,60,4505,3,2,7,0,2,3,0
54,31907.0,449,75,4896,1,0,14,0,6,6,1
43,27100.0,37,64,4864,3,1,5,0,1,3,0
53,31163.0,38,54,4550,2,1,5,0,1,3,0
41,92533.0,1131,84,4606,2,0,23,2,6,11,5
53,34853.0,34,75,4602,3,2,7,0,2,3,0
59,70844.0,294,16,4656,3,2,17,0,6,5,1
47,31086.0,48,79,4835,4,2,6,1,1,2,1
65,60544.0,289,92,5087,4,2,15,0,5,5,1
40,20491.0,30,16,4934,2,0,4,0,0,2,1
62,42523.0,125,96,4481,2,0,7,0,1,4,1
43,39922.0,156,30,4914,3,1,9,0,3,4,0
74,33402.0,70,60,4760,4,2,9,0,2,3,1
77,36408.0,22,11,4695,4,2,4,0,1,2,0
47,21645.0,65,75,5078,3,1,9,1,3,3,0
78,78427.0,1930,36,5027,1,0,23,2,3,10,7
80,82657.0,2283,71,4689,2,0,23,2,7,10,5
68,51876.0,310,88,4671,2,0,13,0,2,8,2
55,78041.0,1319,93,4974,2,0,18,0,4,9,4
69,52852.0,879,93,4989,3,1,26,1,10,5,7
44,70038.0,1244,54,4661,2,0,17,0,4,8,4
53,69401.0,690,41,4512,3,1,17,0,4,5,4
54,46053.0,209,46,4911,3,1,12,0,3,4,2
61,77343.0,1134,28,4434,2,0,17,0,3,9,4
73,73892.0,1507,40,4642,1,0,23,1,3,8,11
59,40304.0,57,82,4686,2,1,6,0,2,3,0
61,32727.0,529,38,5084,2,0,17,0,7,5,3
57,68695.0,1091,3,4418,2,0,16,0,4,7,4
55,43300.0,180,87,5038,2,1,11,1,4,4,0
54,26290.0,77,49,4947,4,2,10,0,2,4,0
56,93790.0,2349,16,4551,1,0,25,4,6,12,7
52,38410.0,534,65,5067,2,0,18,1,5,9,2
76,64866.0,556,9,4568,2,1,21,1,7,7,3
67,57957.0,637,24,4728,3,1,25,0,4,8,6
71,46015.0,46,25,4491,4,2,5,2,1,3,0
48,16531.0,44,43,4425,3,1,9,0,3,3,0
40,28072.0,47,10,4770,3,1,5,0,1,3,0
63,49476.0,795,29,4788,2,1,22,0,2,5,11
73,50725.0,586,45,4915,3,1,21,0,8,8,1
74,83844.0,1574,57,4827,2,0,20,1,4,11,4
76,41145.0,13,20,4555,4,2,4,0,0,3,0
56,67419.0,1471,29,4943,3,1,25,0,9,8,4
56,23162.0,65,82,4604,4,2,8,0,1,3,1
49,34380.0,175,68,4837,3,1,12,0,4,3,1
60,34704.0,40,65,4842,2,1,5,0,1,3,0
57,94871.0,1078,99,5080,4,2,18,3,8,4,5
